Pays;Annee;actu_moyenne;actu_top3;consulat_moyenne;consulat_top3;guides_moyenne;guides_top3;loisirs_moyenne;loisirs_top3;politique_moyenne;politique_top3;religion_moyenne;religion_top3;reservations_moyenne;reservations_top3;sante_moyenne;sante_top3;stats_moyenne;stats_top3;tourisme_moyenne;tourisme_top3
Nicaragua;2005;0,073101644;1,484499088;-0,002534447;0,012858079;-0,027874013;0,005060213;-0,005415063;9,95469E-05;-0,079412712;0,802229921;-0,013075351;0,009383036;-0,001905497;0,045494275;0,025342421;0,310245999;0,101688375;1,093183937;0,091708826;1,383235531
Nicaragua;2010;0,392530522;2,321252677;-0,002560776;0,008751206;0,052156996;0,681807224;0,008638243;0,123017047;-0,144059354;0,60456303;-0,01178595;0,018209512;6,49511E-05;0,049286652;-0,016481978;-0,006514514;-0,100518827;0,231034048;0,436131189;2,583101259
Nicaragua;2015;0,587252111;2,213504169;-0,002602987;0,015059037;0,046494364;0,610361347;-0,006757772;-0,001129892;-0,191236077;0,373129488;-0,017092838;-0,000989017;0,014593617;0,257222605;-0,012782221;0,022919697;-0,10737654;0,192595251;0,807609252;2,621850311
Nicaragua;2019;-0,578725292;1,12992292;0,001824006;0,05145109;-0,034662985;-0,021022934;-0,006610906;0,001758695;0,340333699;1,016126457;0,06251105;0,563375324;-0,012785427;0,026747873;0,003880482;0,189828663;-0,07181326;0,351269445;-0,489854315;1,188721146
Niger;2005;-0,461216422;1,06647219;0,004364053;0,023875024;0,030239075;0,492468034;-0,005664956;0,000930035;0,204022487;0,965860461;0,012019969;0,219258822;-0,011526345;0,009580565;-0,016365999;-0,005911346;0,180391051;1,077120545;-0,421676017;1,274015242
Niger;2010;-0,371343792;2,038103944;-0,00341881;0,002654584;-0,035284704;-0,015740593;-0,007071018;-0,004872864;0,35837055;0,840124744;0,030534433;0,250082816;-0,015761466;0,002059689;-0,017680392;-0,008947925;-0,044045588;0,410458774;-0,584039009;0,110048804
Niger;2015;-0,111464311;2,076917674;-0,003001918;0,016841334;-0,0370357;-0,030604812;-0,006534179;-0,001620693;0,279439206;0,947600117;-0,004323839;0,036204686;-0,015338426;0,020580263;-0,018105738;-0,008420333;-0,029777379;0,594054143;-0,508456407;0,155586918
Niger;2019;-0,627690722;0,592876604;0,011252265;0,106707373;-0,036062984;-0,027325293;0,014492805;0,171370901;0,438777871;0,968403312;0,076176008;0,61880232;-0,015922331;0,00576636;0,051816692;0,569525306;-0,021577148;0,60907879;-0,678066671;-0,41107073
Nigeria;2005;-0,468677751;1,092154257;0,003217291;0,039173795;-0,029483315;-0,001719273;-0,003682882;0,011741808;0,078721577;0,568512435;-0,011658342;0,018367902;-0,002203888;0,049681348;0,07605757;0,742432658;0,160478102;1,191404964;-0,603404126;-0,240114197
Nigeria;2010;-0,511075655;1,260496436;-0,002500866;0,01326061;-0,034679802;-0,020815649;0,029120351;0,258047349;0,262145169;0,871117967;0,042057005;0,326453312;-0,008959813;0,045904996;-0,017414043;-0,005844294;-0,021999586;0,589022739;-0,517697564;0,639288286
Nigeria;2015;-0,571473823;0,927588949;0,000485432;0,018275378;-0,034190109;-0,010352707;-0,006729785;-0,003402224;0,251520443;0,820344376;0,02658798;0,228056176;-0,015281742;0,006248687;-0,019835111;-0,015176837;-0,034994968;0,226597987;-0,653244909;-0,393218159
Nigeria;2019;-0,571902254;0,564047794;0,00535719;0,066480735;-0,037214139;-0,032885174;0,016029257;0,180674771;0,292565388;0,982779164;0,067224936;0,576609631;-0,011321247;0,034081075;0,020054221;0,299045354;0,072438584;0,927184285;-0,634001555;-0,170725977
Niue;2005;0,005766737;1,996222388;-0,003012467;0,008629885;-0,019155362;0,044595077;0,004665951;0,074148874;-0,204229426;0,482991934;-0,016120076;-0,000556227;-0,008575551;0,023340789;-0,013651611;0,000496045;0,097579409;0,984140137;-0,09468367;2,068485143
Niue;2010;0,401642016;2,182270965;-0,000936523;0,013564807;0,04337408;0,46718806;-0,003364861;0,006173682;-0,270871445;0,263288773;-0,016686913;-0,001506971;0,043555862;0,416839293;0,001574939;0,096155497;0,101615173;0,929465524;0,383762279;2,25337227
Niue;2015;0,394836525;2,119141234;-0,002406853;0,010437901;0,013560396;0,242311302;-0,001628968;0,019341543;-0,310374398;0,175348055;-0,01671954;0,000652788;0,094961775;0,624158473;-0,009147619;0,041548199;-0,096434849;0,321764272;0,546069817;2,335204215
Niue;2019;0,111794189;1,535719759;0,00538712;0,07112236;-0,014902238;0,0877042;-0,002821384;0,016416878;-0,228984329;0,525909943;-0,013208825;0,019195564;0,04281742;0,263868652;0,038619723;0,476930573;0,035949179;1,161959429;0,163914793;1,869517565
Norvège;2005;0,304536795;2,312743244;-0,003186054;0,005476264;0,090734026;0,974788304;-0,005293833;0,002973428;-0,114057799;0,589813766;0,005882331;0,159179862;0,011557654;0,237339996;-0,016515528;-0,008032276;0,031984986;0,8602952;0,333314924;2,284478806
Norvège;2010;0,296196195;2,284588215;-0,001881286;0,011807528;0,029034757;0,430058684;-0,006626061;-0,002361938;-0,128966003;0,549068894;-0,01294981;0,004368879;-0,010076343;0,02479233;-0,017201964;-0,006047711;-0,109425537;0,179452821;0,392638047;2,523186291
Norvège;2015;0,539660532;2,368237467;-0,002087606;0,021847904;0,030204741;0,465375943;-0,006597456;-0,003666449;-0,175417358;0,434089218;-0,015510021;0,004254791;0,015573616;0,261618957;-0,014976262;0,014667997;-0,06759163;0,610647075;0,721817111;2,679030834
Norvège;2019;0,08233155;2,007667556;-0,00356358;0,00608183;-0,029634932;0,002981217;-0,00699099;-0,004233857;-0,10415303;0,444554034;-0,010223042;0,022975687;-0,010731109;0,026813352;-0,01734957;-0,00263496;-0,091952676;0,390726188;0,21958222;2,405418139
Nouvelle-Zélande;2005;0,345714713;2,33483078;-0,001732038;0,009184808;0,079917102;0,847148457;-0,002571202;0,024297872;-0,166797293;0,643470066;-0,015619627;0,011120171;-0,001611211;0,061935913;0,014458316;0,240188201;0,007306288;1,003821548;0,425102734;2,397484359
Nouvelle-Zélande;2010;0,593477276;2,41195155;0,004798762;0,056878523;0,045532869;0,594517467;-0,005256652;0,003430717;-0,283277607;0,192374594;-0,015028376;0,021817143;0,019184848;0,258311234;-0,014321499;0,005123439;-0,126390788;0,175484482;0,578865292;2,718186239
Nouvelle-Zélande;2015;0,943505286;2,327183696;-0,001202544;0,020098967;0,015977598;0,30420982;-0,006129738;0,004555;-0,302181012;0,068676352;-0,019611918;-0,012648251;0,00218507;0,067892708;-0,015161205;0,0121396;-0,106793299;0,307646581;1,084227471;2,575110994
Nouvelle-Zélande;2019;-0,177963673;2,050890139;0,002241812;0,046107026;-0,026666474;0,027323188;0,006505552;0,115440424;-0,050133775;0,632735405;0,021770471;0,29811177;-0,012420134;0,024073644;-0,018064562;-0,011183997;-0,079112526;0,575054488;0,002205688;2,4780902
Oman;2005;0,313890025;2,174165378;-0,002259583;0,007058698;-0,023642961;0,008873595;-0,001578567;0,019651829;-0,24563009;0,197871431;-0,015464761;0,003469328;-0,004831487;0,044975719;-0,009627884;0,0364879;0,01525195;0,8510647;0,447712933;2,490209914
Oman;2010;1,043403364;2,351314776;8,53226E-05;0,031767958;0,07109926;0,753481922;-0,006453758;0,000199223;-0,282788368;0,332643943;-0,017685448;-0,002743431;0,029041383;0,285914719;-0,014445528;0,016468718;-0,127205332;0,147719816;1,356821291;2,712748849
Oman;2015;1,088219293;2,417798114;-0,002519063;0,01301356;0,034738225;0,495303313;-0,006813283;-0,000405576;-0,32702352;0,068986587;-0,01756312;-0,00591817;0,024476276;0,242673127;-0,015646952;0,013105309;-0,153090491;-0,022325696;1,146342886;2,717527226
Oman;2019;0,327452488;2,286348853;0,00092114;0,041196681;-0,023785646;0,033568202;-0,006945135;-0,000892044;-0,152093208;0,57202967;0,015499397;0,27477502;-0,004520741;0,056941853;-0,001335497;0,131090447;-0,074735129;0,56962285;0,412903908;2,302297046
Ouganda;2005;-0,085365476;1,806589668;0,00217908;0,046352962;-0,01319325;0,113684921;0,000594315;0,045280815;0,037317156;0,808527991;-0,009785598;0,018310934;0,013902292;0,223549105;0,034166837;0,386051303;0,078039612;1,055933125;-0,152467137;1,7744152
Ouganda;2010;-0,094184817;2,303187694;-0,001616434;0,014455446;-0,031122036;-0,012059985;-0,005995941;0,000148493;0,044750691;0,633518421;-0,008065961;0,032389894;-0,012888745;0,0082585;-0,013418749;0,018175352;0,093568769;0,851254206;-0,31039504;1,782298659
Ouganda;2015;-0,072396305;2,263300761;0,003346592;0,030755141;-0,010302212;0,149685257;-0,004767796;0,008276544;0,017190719;0,46963409;-0,004705288;0,029117197;0,010483658;0,221966667;0,074214267;0,709559541;-0,040856535;0,573402845;-0,03703003;2,611759948
Ouganda;2019;-0,41720491;1,374364498;0,007400267;0,074842597;-0,033470876;-0,023827927;0,014367383;0,175675595;0,045360141;0,630216976;0,016623844;0,257466005;-0,0108528;0,018931502;0,056081406;0,604643639;-0,046646265;0,621887159;-0,467385126;1,125789404
Ouzbékistan;2005;-0,20897942;2,197729651;-0,001554403;0,025626323;-0,019385454;0,252531116;-0,006215288;-0,002513254;-0,009028375;0,839649311;-0,009959671;0,016778492;-0,006946899;0,057870833;-0,01239018;0,066943004;-0,067664656;0,269514037;0,030061914;2,507562628
Ouzbékistan;2010;0,47591836;2,237301743;-0,001157698;0,027903248;0,000782245;0,230081598;-0,00627554;0,000195123;-0,123010327;0,490796289;-0,010501349;0,012232209;-0,01329968;0,025249962;-0,014675468;-0,00025183;-0,076197966;0,3920394;0,653127746;2,464431982
Ouzbékistan;2015;0,90499988;2,269626982;-6,67211E-05;0,016198168;0,026511399;0,489736569;-0,005659032;0,005158173;-0,203160628;0,69207899;-0,012098561;0,024061012;-0,015959415;0,005914839;-0,01527936;0,000145086;-0,104881467;0,26480763;1,121293213;2,594132572
Ouzbékistan;2019;0,37033318;2,122216978;0,004322637;0,064578316;-0,02315188;0,030916762;-0,007331259;-0,004597876;-0,063433895;0,731070573;0,017941738;0,263412261;-0,011699499;0,016973076;-0,017423629;0,001234817;0,001186759;0,899744149;0,376049456;2,441452838
Pérou;2005;0,485551105;2,259992316;0,000190429;0,030361899;0,021328835;0,600021408;-0,005598293;0,014365838;-0,186945902;0,5087268;-0,015546581;0,03012405;-0,017963804;0,002609291;0,051539763;0,891009739;0,004952335;1,320749462;0,577371557;2,389654196
Pérou;2010;1,017773688;2,358174736;-0,001532466;0,020822384;-0,026903646;-0,004546018;-0,005049663;0,006196044;-0,268180914;0,259354781;-0,016292309;0,001547355;-0,009676244;0,026922912;0,036076828;0,390738659;-0,132725182;0,055752963;0,834659484;2,61564751
Pérou;2015;0,881322215;2,339815912;-0,002005171;0,013595852;-0,010698266;0,110704655;-0,006668748;-0,001276595;-0,284590697;0,257972899;-0,017930675;-0,005859393;0,028186723;0,292477235;-0,016210833;0,000179941;-0,124378421;0,084308111;1,042018565;2,543198039
Pérou;2019;0,241012334;1,854652541;-0,001012967;0,037935064;-0,027279832;0,0197203;-0,007142568;-0,002088703;-0,057588459;0,861836152;0,021171703;0,276373153;-0,015875196;0,013835391;0,004795177;0,172639592;-0,135651944;0,036289875;0,461970758;2,272585309
Pakistan;2005;-0,473641211;1,529895186;0,001533217;0,057046412;-0,034811295;-0,020476825;-0,00518913;0,002324086;0,190644321;1,100244745;-0,007953311;0,021282554;-0,010385513;0,031849517;-0,005376775;0,173193417;0,15969335;1,638478863;-0,503094699;1,321818923
Pakistan;2010;-0,609632163;0,787025285;0,000156913;0,025185359;-0,034317738;-0,018267678;-0,006743595;-0,00388959;0,287388203;0,86646769;0,03455903;0,324786821;-0,014704;0,007235336;0,025954764;0,318187339;-0,013856989;0,269489263;-0,609085584;-0,011342072
Pakistan;2015;-0,640544454;0,927660725;-0,003577144;0,005799883;-0,016576411;0,10373464;-0,006779617;-0,002467443;0,230033113;0,733058484;0,002116226;0,035406123;0,014621535;0,239236562;-0,01822359;-0,008880537;-0,113434152;0,133910465;-0,502671627;0,688195932
Pakistan;2019;-0,588869968;0,950894259;0,003901293;0,071010161;0,030876386;0,554989249;-0,007080617;-0,004513436;0,3625077;0,863700066;0,061311547;0,519716837;-0,016358347;0,00376887;0,014098654;0,267073487;-0,007444261;0,7315614;-0,594334841;0,291617545
Palaos;2005;-0,126069861;1,8943529;0,001260577;0,026048054;-0,031484564;0,011393325;-0,005049327;0,001633723;-0,095180467;0,909355134;-0,015968298;0,011167888;-0,008344768;0,042824548;0,026724155;0,738837403;0,195259479;1,248705577;-0,280608212;1,872988768
Palaos;2010;0,16418933;1,863416577;-0,002609681;0,011698253;-0,026795135;0,008113325;5,47279E-05;0,018719059;-0,242424586;0,410831176;-0,015341854;0,003924542;-0,010263565;0,022554088;-0,001237005;0,065181715;0,035827491;0,590759627;0,240566323;2,07989337
Palaos;2015;0,383140266;2,209894825;-0,00061399;0,027619761;-0,012604696;0,102563524;-0,00624724;-0,001865729;-0,240507651;0,097277423;-0,015651273;0,006478559;0,030526331;0,334806871;-0,004848073;0,096457138;-0,121392715;0,098715935;0,574380662;2,352296757
Palaos;2019;0,198652371;1,94978212;0,005455381;0,073690623;-0,018645589;0,063213124;-0,005981523;-0,001498282;-0,192133367;0,421797073;0,020210332;0,287765826;0,02284741;0,136170448;0,035308756;0,411417454;-0,043978528;0,739307134;0,221621449;1,90303746
Palestine;2005;-0,684973188;0,932963702;-0,00405051;0,005936903;-0,027574488;0,057009442;-0,003925641;0,025219021;0,431684513;1,059496999;-0,000275107;0,031726077;-0,013950632;0,01968458;-0,017320486;-0,002581445;0,097395232;1,031266881;-0,683700471;-0,578581265
Palestine;2010;-0,426590224;1,699647962;-0,003799033;0,011799662;-0,030870802;-0,01483522;-0,006699123;-0,002465599;0,42364867;0,958378394;0,047468583;0,369790978;-0,015574616;0,005641522;-0,01794444;-0,004605761;0,090787412;0,40784039;-0,55061406;0,501782245
Palestine;2015;-0,637707959;1,018117259;-0,004238172;0,005296056;-0,032706637;-0,009713438;-0,006242861;0,001946694;0,367434121;0,800801978;0,003539273;0,04095388;-0,017738322;-0,002714717;-0,018007603;-0,010709897;-0,042293812;0,239548539;-0,623111278;-0,134345516
Palestine;2019;-0,69872972;0,489542846;-0,003986007;0,006529974;-0,035089874;-0,026651915;-0,00748657;-0,004849509;0,38580179;0,789502074;0,022779982;0,19174664;-0,012440528;0,018294514;-0,019796624;-0,013238373;-0,071152556;0,169098192;-0,615372528;0,052089411
Panama;2005;0,312223166;2,322789551;-0,000832117;0,021670329;0,043695707;1,198653218;-0,003952104;0,012645209;-0,179038899;0,761645602;-0,013887072;0,01326435;-0,002900759;0,13229008;0,028297092;0,608760157;0,057008877;1,675087725;0,223436321;2,418778437
Panama;2010;0,555169946;2,34577116;-0,002473028;0,02162456;-0,00891053;0,108434104;-0,00351463;0,014226732;-0,214003525;0,386640077;-0,014964915;0,011298773;0,018955598;0,24014446;0,036663316;0,452345639;-0,08530393;0,306367497;0,756279492;2,719098288
Panama;2015;0,880936966;2,38688755;-0,002877923;0,015984275;0,04559325;0,580395938;-0,006014575;0,005284855;-0,217966216;0,43669516;-0,017346209;-0,005666981;0,034614263;0,362181049;-0,01229966;0,040138839;-0,08579591;0,475249121;0,892345742;2,54164575
Panama;2019;-0,106344193;1,721199896;0,001271102;0,047896219;-0,033806675;-0,019396431;-0,004670631;0,011596013;-0,024882226;0,639814383;0,00032854;0,116031829;-0,011971632;0,029974736;0,005074474;0,180252985;-0,069295888;0,553295997;-0,012633876;2,159215327
Papouasie-Nouvelle-Guinée;2005;-0,218842738;1,924463495;-0,003501413;0,010821137;-0,020848514;0,143679292;-0,003559233;0,027492222;-0,009409818;0,728661257;-0,01391891;0,021692986;-0,013628961;0,035628116;-0,008511571;0,036122832;0,07446356;1,640612067;-0,138092956;2,004013686
Papouasie-Nouvelle-Guinée;2010;0,181550084;1,81087544;-0,003466529;0,007685213;-0,019339372;0,029104199;-0,000190057;0,033457412;-0,174405429;0,51547995;-0,017137955;-0,007047886;-0,003053187;0,061294743;-0,012710426;0,009410794;-0,049904044;0,401761852;0,175659515;1,596120837
Papouasie-Nouvelle-Guinée;2015;0,410743327;2,392468634;-0,002722522;0,011737425;-0,009409559;0,148573543;-0,005774413;0,004080009;-0,073909193;0,597242872;-0,010207108;0,021104934;0,037679066;0,429123301;-0,016811396;-0,004706197;-0,101461724;0,207677842;0,441376736;2,272386505
Papouasie-Nouvelle-Guinée;2019;-0,640448184;0,10981862;0,002883049;0,051042971;-0,035350098;-0,024074661;0,020567394;0,21132642;0,225928947;0,746540222;-0,001867142;0,04307996;-0,015055644;0,009695919;-0,014265589;0,01084353;0,059997404;0,967611097;-0,584629619;0,139005092
Paraguay;2005;0,089131684;2,280385928;-0,002803955;0,014861041;0,100505176;1,212804894;0,028972293;0,506739125;0,001066418;1,06244898;-0,009053396;0,040759027;-0,010367905;0,026377534;0,011256911;0,326378513;0,064192024;1,396585677;0,068236017;2,193058096
Paraguay;2010;-0,077310701;2,330290166;-0,001922435;0,014670876;0,054455274;0,645143483;-0,004380754;0,007255722;-0,037740197;0,717414428;-0,008272957;0,016514558;-0,014149999;0,009368821;-0,011118423;0,024614814;-0,026927133;0,484222581;-0,138205252;2,332369406
Paraguay;2015;-0,140148246;1,962267031;-0,001845904;0,012823368;0,002038383;0,202373874;-0,006360884;-0,001663285;0,015645552;0,606613711;-0,009510548;0,02456305;0,060475745;0,497864666;-0,017286125;-0,005700974;-0,083874751;0,245004021;0,007201338;2,105450119
Paraguay;2019;-0,401737744;1,588494451;0,003867057;0,061302958;0,048228534;0,686885149;0,019150978;0,215900203;0,131610192;0,797813395;0,06199618;0,567099195;-0,019730494;-0,011274418;-0,013600583;0,026443416;0,037656662;0,994148639;-0,402120016;1,700888108
Pays-Bas;2005;0,007665675;2,378751217;0,001725195;0,047642691;0,099231499;1,491712874;0,026906964;0,491406718;0,007846284;0,880327501;-0,009865487;0,031933019;0,011545663;0,387759051;0,010360296;0,341119376;0,037392088;0,969609714;-0,243563459;2,206998538
Pays-Bas;2010;0,526387559;2,049520395;-0,000771402;0,020908449;-0,003724479;0,187635976;-0,005539004;0,000878989;-0,1122128;0,629267058;-0,012983824;0,02220667;-0,005614679;0,045897006;-0,016675916;-0,005160411;-0,015969415;0,521608449;0,478189879;2,399288666
Pays-Bas;2015;0,142069022;2,208618343;-0,001218584;0,012588618;-0,028858195;0,001644784;-0,006222279;-0,00319294;-0,156488585;0,361724669;-0,015909661;0,007107988;0,001159046;0,082859861;-0,011845246;0,032937274;-0,113494049;0,108188849;0,166241968;2,374666859
Pays-Bas;2019;-0,691563646;0,324156343;0,002563536;0,04564791;-0,034673003;-0,026425683;0,009567414;0,151746005;0,157257781;0,710099512;0,021736114;0,284083557;-0,014847546;0,007397949;-0,012829613;0,025704932;-0,011117553;0,540403113;-0,611913002;0,011090459
Philippines;2005;0,010581675;2,119810663;-0,001059464;0,031272787;0,018788209;0,847058831;-0,005246318;0,003421759;-0,043522861;1,060121049;-0,011756869;0,027675464;-0,001197809;0,068832063;0,015675643;0,565620013;0,059903177;1,205365716;0,085820914;2,282356149
Philippines;2010;0,933964565;2,265857042;0,000823858;0,035090946;0,028838182;0,548846288;-0,006361682;-0,000355395;-0,300942187;0,211965044;-0,017740441;0,000445833;0,020014958;0,235435651;0,026351676;0,413954421;-0,111241466;0,200072214;1,12651255;2,65619787
Philippines;2015;0,470907644;2,366624615;-0,002165343;0,011595663;0,031840232;0,548488526;-0,006996997;-0,001252615;-0,147005324;0,531147306;-0,013180158;0,02080553;-0,012425419;0,017447867;-0,012887089;0,026645666;-0,116733814;0,095073949;0,504723092;2,543513738
Philippines;2019;-0,133798624;2,099378562;0,008851398;0,088371041;-0,028557186;0,015030428;-0,006432127;0,000434743;0,03161223;0,625683425;0,029014433;0,316345585;-0,012265472;0,011635676;0,05175326;0,53371991;-0,045299549;0,659548959;0,028744894;2,503771741
