,Pays,Annee,Type_contenu,Prox_moyenne,Moyenne,Ecart_type,prox_harmonisee
6364,Grèce,2005,loisirs,-0.00338592035823977,-0.0008739039128913276,0.009266222396117395,-0.13554695419359852
6365,Guatemala,2005,loisirs,-0.0048876773790642505,-0.0008739039128913276,0.009266222396117395,-0.21658089427330815
6366,Guinée,2005,loisirs,-0.006434397256140839,-0.0008739039128913276,0.009266222396117395,-0.30004100406544276
6367,Guinée équatoriale,2005,loisirs,-0.0052657793999637366,-0.0008739039128913276,0.009266222396117395,-0.23698306058964397
6368,Guinée-Bissau,2005,loisirs,-0.0038190748667581323,-0.0008739039128913276,0.009266222396117395,-0.15891972089407488
6369,Guyana,2005,loisirs,0.00036614107064716943,-0.0008739039128913276,0.009266222396117395,0.0669121099477433
6370,Géorgie,2005,loisirs,-0.0020292985340501515,-0.0008739039128913276,0.009266222396117395,-0.06234442536383226
6371,Haïti,2005,loisirs,-0.0023149439438824404,-0.0008739039128913276,0.009266222396117395,-0.07775768643298037
6372,Honduras,2005,loisirs,-0.0018704569805983783,-0.0008739039128913276,0.009266222396117395,-0.053773427029153366
6373,Hongrie,2005,loisirs,0.019379181579011757,-0.0008739039128913276,0.009266222396117395,1.0928447767662717
6374,Ile Maurice,2005,loisirs,-0.003583556124046271,-0.0008739039128913276,0.009266222396117395,-0.14621126578455015
6375,Inde,2005,loisirs,-0.004873018638507041,-0.0008739039128913276,0.009266222396117395,-0.21578991711289858
6376,Indonésie,2005,loisirs,-0.004974627426155535,-0.0008739039128913276,0.009266222396117395,-0.22127266851389388
6377,Irak,2005,loisirs,0.02455722024960798,-0.0008739039128913276,0.009266222396117395,1.3722487479447454
6378,Iran,2005,loisirs,0.025904038411314424,-0.0008739039128913276,0.009266222396117395,1.4449222768183223
6379,Irlande,2005,loisirs,-0.004961011647863538,-0.0008739039128913276,0.009266222396117395,-0.22053796899396322
6380,Islande,2005,loisirs,-0.004327673241716327,-0.0008739039128913276,0.009266222396117395,-0.18636339498349136
6381,Israël,2005,loisirs,-0.006386866843081295,-0.0008739039128913276,0.009266222396117395,-0.29747629047301594
6382,Italie,2005,loisirs,-0.005839334174740157,-0.0008739039128913276,0.009266222396117395,-0.26793174443608087
6383,Jamaïque,2005,loisirs,-0.005736700584989144,-0.0008739039128913276,0.009266222396117395,-0.26239369530647993
6384,Japon,2005,loisirs,-0.004843481038120025,-0.0008739039128913276,0.009266222396117395,-0.21419608528346865
6385,Jordanie,2005,loisirs,-0.00503789734775575,-0.0008739039128913276,0.009266222396117395,-0.22468667688189536
6386,Kazakhstan,2005,loisirs,0.001553106821503949,-0.0008739039128913276,0.009266222396117395,0.1309600952062304
6387,Kenya,2005,loisirs,-0.004896481193716218,-0.0008739039128913276,0.009266222396117395,-0.21705594301893594
6388,Kirghizistan,2005,loisirs,-0.004893311216289636,-0.0008739039128913276,0.009266222396117395,-0.21688489287082435
6389,Kiribati,2005,loisirs,0.00046075610948106776,-0.0008739039128913276,0.009266222396117395,0.07201748270857529
6390,Koweït,2005,loisirs,-0.005034663046727188,-0.0008739039128913276,0.009266222396117395,-0.22451215586943202
6391,Laos,2005,loisirs,-0.004938283206894381,-0.0008739039128913276,0.009266222396117395,-0.2193115554676334
6392,Lesotho,2005,loisirs,0.011932538627797216,-0.0008739039128913276,0.009266222396117395,0.6910282309894982
6393,Lettonie,2005,loisirs,-0.0040010768281218256,-0.0008739039128913276,0.009266222396117395,-0.16874044144142292
6394,Liban,2005,loisirs,-0.004309401127707557,-0.0008739039128913276,0.009266222396117395,-0.18537744228196618
6395,Liberia,2005,loisirs,-0.006227770451433028,-0.0008739039128913276,0.009266222396117395,-0.2888915412166777
6396,Libye,2005,loisirs,-0.001914537375927658,-0.0008739039128913276,0.009266222396117395,-0.05615197966068471
6397,Liechtenstein,2005,loisirs,-0.0034977565318010115,-0.0008739039128913276,0.009266222396117395,-0.14158156942191968
6398,Lituanie,2005,loisirs,-0.005235450420704596,-0.0008739039128913276,0.009266222396117395,-0.23534652641408565
6399,Luxembourg,2005,loisirs,-0.0036357595232857265,-0.0008739039128913276,0.009266222396117395,-0.14902813100793014
6400,Macédoine,2005,loisirs,-0.004514617405273962,-0.0008739039128913276,0.009266222396117395,-0.1964507939021686
6401,Madagascar,2005,loisirs,-0.006339840638712198,-0.0008739039128913276,0.009266222396117395,-0.2949387836898417
6402,Malaisie,2005,loisirs,-0.0053868723774289935,-0.0008739039128913276,0.009266222396117395,-0.2435171676015799
6403,Malawi,2005,loisirs,0.0006402936230128233,-0.0008739039128913276,0.009266222396117395,0.08170522307659102
6404,Maldives,2005,loisirs,-0.005711326236881762,-0.0008739039128913276,0.009266222396117395,-0.2610245101616245
6405,Mali,2005,loisirs,-0.0007599262504510246,-0.0008739039128913276,0.009266222396117395,0.006150168729387523
6406,Malte,2005,loisirs,-0.004392237241059989,-0.0008739039128913276,0.009266222396117395,-0.18984723103790738
6407,Maroc,2005,loisirs,-0.0052493227402560325,-0.0008739039128913276,0.009266222396117395,-0.23609506875196698
6408,Mauritanie,2005,loisirs,-0.002517326356815583,-0.0008739039128913276,0.009266222396117395,-0.088678124356958
6409,Mexique,2005,loisirs,-0.00546549034654722,-0.0008739039128913276,0.009266222396117395,-0.2477593477348329
6410,Micronésie,2005,loisirs,-0.00038922574864580837,-0.0008739039128913276,0.009266222396117395,0.02615295335716324
6411,Moldavie,2005,loisirs,-0.005052585065262443,-0.0008739039128913276,0.009266222396117395,-0.22547921762173598
6412,Monaco,2005,loisirs,-0.005283033544457558,-0.0008739039128913276,0.009266222396117395,-0.23791408424503624
6413,Mongolie,2005,loisirs,-0.005094996899753494,-0.0008739039128913276,0.009266222396117395,-0.22776773567569622
6414,Monténégro,2005,loisirs,0.05982018775955379,-0.0008739039128913276,0.009266222396117395,3.2750180752124147
6415,Mozambique,2005,loisirs,-0.0027900699889618183,-0.0008739039128913276,0.009266222396117395,-0.10339521296582392
6416,Namibie,2005,loisirs,-0.002501513478664556,-0.0008739039128913276,0.009266222396117395,-0.0878248705996527
6417,Nauru,2005,loisirs,-0.0016303406165490287,-0.0008739039128913276,0.009266222396117395,-0.040816886931974175
6418,Nicaragua,2005,loisirs,-0.0054150631374119875,-0.0008739039128913276,0.009266222396117395,-0.24503832470195375
6419,Niger,2005,loisirs,-0.005664956141070086,-0.0008739039128913276,0.009266222396117395,-0.258522406616651
6420,Nigeria,2005,loisirs,-0.003682882213878734,-0.0008739039128913276,0.009266222396117395,-0.1515708441319294
6421,Niue,2005,loisirs,0.004665950575368925,-0.0008739039128913276,0.009266222396117395,0.2989273433897661
6422,Norvège,2005,loisirs,-0.005293833275106075,-0.0008739039128913276,0.009266222396117395,-0.23849683146320366
6423,Nouvelle-Zélande,2005,loisirs,-0.002571201960407644,-0.0008739039128913276,0.009266222396117395,-0.09158522075983708
6424,Népal,2005,loisirs,-0.006337622246221889,-0.0008739039128913276,0.009266222396117395,-0.2948190805144011
6425,Oman,2005,loisirs,-0.0015785669429697448,-0.0008739039128913276,0.009266222396117395,-0.03802320945662147
6426,Ouganda,2005,loisirs,0.0005943151888125062,-0.0008739039128913276,0.009266222396117395,0.07922425336559086
6427,Ouzbékistan,2005,loisirs,-0.006215288332836072,-0.0008739039128913276,0.009266222396117395,-0.2882180133180712
6428,Pakistan,2005,loisirs,-0.005189130100379074,-0.0008739039128913276,0.009266222396117395,-0.23284710872554998
6429,Palaos,2005,loisirs,-0.005049326854993213,-0.0008739039128913276,0.009266222396117395,-0.22530340648047764
6430,Palestine,2005,loisirs,-0.003925640804085186,-0.0008739039128913276,0.009266222396117395,-0.16466995722402233
6431,Panama,2005,loisirs,-0.003952103616064763,-0.0008739039128913276,0.009266222396117395,-0.16609787524974687
6432,Papouasie-Nouvelle-Guinée,2005,loisirs,-0.003559233053698607,-0.0008739039128913276,0.009266222396117395,-0.1448988069794466
6433,Paraguay,2005,loisirs,0.02897229330823031,-0.0008739039128913276,0.009266222396117395,1.610483536075466
6434,Pays-Bas,2005,loisirs,0.02690696401020611,-0.0008739039128913276,0.009266222396117395,1.4990395619436996
6435,Philippines,2005,loisirs,-0.005246317539167021,-0.0008739039128913276,0.009266222396117395,-0.23593290983970786
6436,Pologne,2005,loisirs,-0.005729344960368077,-0.0008739039128913276,0.009266222396117395,-0.261996790057144
6437,Portugal,2005,loisirs,0.014921241223265951,-0.0008739039128913276,0.009266222396117395,0.8522968940814298
6438,Pérou,2005,loisirs,-0.0055982928738746805,-0.0008739039128913276,0.009266222396117395,-0.25492529528337793
6439,Qatar,2005,loisirs,-0.005458634131088798,-0.0008739039128913276,0.009266222396117395,-0.2473893903150059
6440,Roumanie,2005,loisirs,-0.0059821157415271995,-0.0008739039128913276,0.009266222396117395,-0.2756361551810069
6441,Royaume-Uni,2005,loisirs,-0.005288847747806575,-0.0008739039128913276,0.009266222396117395,-0.23822781529424203
6442,Russie,2005,loisirs,-0.006847159275653489,-0.0008739039128913276,0.009266222396117395,-0.3223134038561924
6443,Rwanda,2005,loisirs,-0.00477871570498549,-0.0008739039128913276,0.009266222396117395,-0.2107013853741684
6444,République Dominicaine,2005,loisirs,-0.005774288216975233,-0.0008739039128913276,0.009266222396117395,-0.2644219021840657
6445,République centrafricaine,2005,loisirs,-0.0038310306163519196,-0.0008739039128913276,0.009266222396117395,-0.15956484622577408
6446,République du Congo,2005,loisirs,-0.004758465169682271,-0.0008739039128913276,0.009266222396117395,-0.2096086782041082
6447,République démocratique du Congo,2005,loisirs,-0.005824104182278397,-0.0008739039128913276,0.009266222396117395,-0.26710994285337003
6448,République tchèque,2005,loisirs,-0.004070318793748321,-0.0008739039128913276,0.009266222396117395,-0.17247669785026482
6449,Saint-Kitts-et-Nevis,2005,loisirs,0.008270133709417996,-0.0008739039128913276,0.009266222396117395,0.49340698028900815
6450,Saint-Marin,2005,loisirs,-0.0008954320782244492,-0.0008739039128913276,0.009266222396117395,-0.0011616473473668202
6451,Saint-Vincent-et-les-Grenadines,2005,loisirs,0.007640201858929054,-0.0008739039128913276,0.009266222396117395,0.45941622205116966
6452,Sainte-Lucie,2005,loisirs,-0.004228374237463071,-0.0008739039128913276,0.009266222396117395,-0.18100527815829712
6453,Salomon,2005,loisirs,-0.005247269483703918,-0.0008739039128913276,0.009266222396117395,-0.23598427621622042
6454,Salvador,2005,loisirs,-0.0008467129193661276,-0.0008739039128913276,0.009266222396117395,0.0014672102806745284
6455,Samoa,2005,loisirs,-0.002489101799240012,-0.0008739039128913276,0.009266222396117395,-0.08715514355804056
6456,Serbie,2005,loisirs,0.03387377328751902,-0.0008739039128913276,0.009266222396117395,1.8749645602597365
6457,Seychelles,2005,loisirs,-0.004847632439599321,-0.0008739039128913276,0.009266222396117395,-0.21442009250571248
6458,Sierra Leone,2005,loisirs,-0.005238838445545803,-0.0008739039128913276,0.009266222396117395,-0.23552934227455036
6459,Singapour,2005,loisirs,-0.005688016709382149,-0.0008739039128913276,0.009266222396117395,-0.2597667415422689
6460,Slovaquie,2005,loisirs,0.02822535090689057,-0.0008739039128913276,0.009266222396117395,1.5701789562041306
6461,Slovénie,2005,loisirs,-0.0032239529852682446,-0.0008739039128913276,0.009266222396117395,-0.12680728844591524
6462,Somalie,2005,loisirs,-0.0006477719387513548,-0.0008739039128913276,0.009266222396117395,0.012201950507615897
6463,Soudan,2005,loisirs,-0.006961151790259606,-0.0008739039128913276,0.009266222396117395,-0.3284643739998553
6464,Soudan du Sud,2005,loisirs,-0.0066723078365850145,-0.0008739039128913276,0.009266222396117395,-0.31287852135532895
6465,Sri Lanka,2005,loisirs,-0.00536147358576866,-0.0008739039128913276,0.009266222396117395,-0.24214666349674777
6466,Suisse,2005,loisirs,-0.0031379989269911843,-0.0008739039128913276,0.009266222396117395,-0.12216925718556715
6467,Suriname,2005,loisirs,-0.003303674195516026,-0.0008739039128913276,0.009266222396117395,-0.13110899883229585
6468,Suède,2005,loisirs,-0.0035984527346168945,-0.0008739039128913276,0.009266222396117395,-0.14701507827327615
6469,Syrie,2005,loisirs,-0.004517722816593554,-0.0008739039128913276,0.009266222396117395,-0.1966183601004984
6470,São Tomé-et-Principe,2005,loisirs,-0.005679366516113317,-0.0008739039128913276,0.009266222396117395,-0.25929998211760535
6471,Sénégal,2005,loisirs,-0.0037554477006784023,-0.0008739039128913276,0.009266222396117395,-0.15548643582062413
6472,Tadjikistan,2005,loisirs,-0.00550503359996258,-0.0008739039128913276,0.009266222396117395,-0.24989307881341835
6473,Tanzanie,2005,loisirs,-0.005165467601792739,-0.0008739039128913276,0.009266222396117395,-0.23157029399054807
6474,Tchad,2005,loisirs,-0.0031004126235592206,-0.0008739039128913276,0.009266222396117395,-0.12014112199599343
6475,Thaïlande,2005,loisirs,-0.003127932397307408,-0.0008739039128913276,0.009266222396117395,-0.12162607306730153
6476,Timor oriental,2005,loisirs,-0.005297296577676971,-0.0008739039128913276,0.009266222396117395,-0.23868370926641438
6477,Togo,2005,loisirs,-0.0042355433415556705,-0.0008739039128913276,0.009266222396117395,-0.1813921188678188
6478,Tonga,2005,loisirs,-0.003046554771658758,-0.0008739039128913276,0.009266222396117395,-0.11723498346412367
6479,Trinité-et-Tobago,2005,loisirs,0.022095728813640587,-0.0008739039128913276,0.009266222396117395,1.239428094028713
6480,Tunisie,2005,loisirs,-0.0037387983237182,-0.0008739039128913276,0.009266222396117395,-0.15458804507148893
6481,Turkménistan,2005,loisirs,-0.0030260083730555237,-0.0008739039128913276,0.009266222396117395,-0.11612631168155112
6482,Turquie,2005,loisirs,-0.006473741185717016,-0.0008739039128913276,0.009266222396117395,-0.3021639797449744
6483,Tuvalu,2005,loisirs,0.0028849692860164647,-0.0008739039128913276,0.009266222396117395,0.20282662331106924
6484,Ukraine,2005,loisirs,-0.006773118831806005,-0.0008739039128913276,0.009266222396117395,-0.3183182243384578
6485,Uruguay,2005,loisirs,0.03303363886817959,-0.0008739039128913276,0.009266222396117395,1.8296313930085677
6486,Vanuatu,2005,loisirs,0.003223848697940389,-0.0008739039128913276,0.009266222396117395,0.22111236033729886
6487,Vatican,2005,loisirs,-0.005113682681459837,-0.0008739039128913276,0.009266222396117395,-0.22877600964687636
6488,Venezuela,2005,loisirs,-0.006328680776388357,-0.0008739039128913276,0.009266222396117395,-0.2943366039748094
6489,Viêt Nam,2005,loisirs,-0.005133877366736184,-0.0008739039128913276,0.009266222396117395,-0.22986570318179567
6490,Yémen,2005,loisirs,-0.004247956996085471,-0.0008739039128913276,0.009266222396117395,-0.182061952484968
6491,Zambie,2005,loisirs,-0.0029131528395068907,-0.0008739039128913276,0.009266222396117395,-0.11003669237800838
6492,Zimbabwe,2005,loisirs,-0.0011249266486556867,-0.0008739039128913276,0.009266222396117395,-0.013545041605602905
6493,Égypte,2005,loisirs,-0.00593978494885798,-0.0008739039128913276,0.009266222396117395,-0.27335201009687016
6494,Émirats arabes unis,2005,loisirs,-0.004858570325414679,-0.0008739039128913276,0.009266222396117395,-0.21501029449676018
6495,Équateur,2005,loisirs,-0.005897190888538843,-0.0008739039128913276,0.009266222396117395,-0.27105365924264374
